,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area,price_list,price_list_url
1137,78837276,טויוטה, C-HR,123500,1798.0,2019,1,88000,7,10/2023,0,0.0,כסף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29819/2019
1138,59717070,פורד, מוסטנג,242000,2261.0,2021,1,6300,7,01/2024,0,0.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/34901/2021
1139,49251114,אלפא רומיאו, ג'ולייטה,85000,1368.0,2018,1,45000,7,02/2024,0,0.0,לבן,3,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/25964/2018
1140,89234296,קיה, פיקנטו,51000,1248.0,2017,2,79600,7,01/2024,0,0.0,שחור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/28867/2017
1141,59722740,פולקסווגן, פולו GTI,142000,1984.0,2020,2,51000,7,12/2024,0,0.0,אדום,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/31344/2020
1142,62031399,הונדה, סיוויק סדאן החדשה,77000,1597.0,2018,2,50000,7,11/2023,0,0.0,כחול,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/30423/2018
1143,94107130,אאודי, A1,135000,999.0,2019,1,46000,7,06/2023,0,0.0,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32739/2019
1144,46645924,מרצדס, EQA,330000,,2022,1,19000,2,06/2024,0,0.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/36912/2022
1145,88296104,פיאט, 500,25500,1242.0,2015,4,54000,7,07/2023,0,0.0,לבן,3,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26957/2015
1146,74691332,אלפא רומיאו, ג'וליה,244500,1995.0,2022,1,10030,7,07/2023,0,0.0,שחור,0,0,19,בצרה,,https://www.yad2.co.il/price-list/sub-model/33774/2022
1147,87524205,סיטרואן, C4 קקטוס,72500,1199.0,2019,1,73000,7,11/2023,0,0.0,כחול,0,0,19,ניצני עוז,,https://www.yad2.co.il/price-list/sub-model/33189/2019
1148,76565319,ב.מ.וו, סדרה 6,189999,2979.0,2014,1,136000,7,07/2023,0,0.0,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26133/2014
1149,86502569,ב.מ.וו, סדרה 5,248000,1998.0,2019,1,50000,3,08/2023,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/32851/2019
1150,94642811,רנו, קפצ'ור,73000,1461.0,2019,1,111000,6,01/2024,0,0.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30787/2019
1151,78496327,רנו, קליאו דור 5 (2019 ואילך),70000,999.0,2020,2,66000,7,07/2023,0,0.0,לבן,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/34051/2020
1152,86020924,סיטרואן, C4,30000.0,1199.0,2016,3,131500,7,01/2024,0,0,בורדו,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/27673/2016
1153,84936834,טויוטה, אייגו (AYGO),67000.0,998.0,2021,1,16154,7,02/2024,0,0,כסוף,0,0,19,בית יצחק שער חפר,,https://www.yad2.co.il/price-list/sub-model/33698/2021
1154,94642811,רנו, קפצ'ור,73000.0,1461.0,2019,1,111000,6,01/2024,0,0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/30787/2019
1155,99539838,מרצדס, E-Class קופה / קבריולט,515000.0,1991.0,2021,2,23000,7,02/2024,0,0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/34697/2021
1156,83509943,טסלה, מודל 3,163500.0,,2021,1,50000,2,08/2024,0,0,לבן,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/35537/2021
1157,84960829,שברולט, ספארק,43000.0,1399.0,2016,3,80000,7,05/2023,0,0,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/28517/2016
1158,74413572,פיג'ו, 208,65000.0,1199.0,2019,2,61000,7,04/2024,0,0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/31928/2019
1159,86088884,פיג'ו, 208,32000.0,1199.0,2016,2,93920,7,05/2024,0,2,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/28460/2016
1160,87398806,מרצדס, A-Class,330000.0,1991.0,2020,1,24000,7,09/2023,0,2,כחול,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/32390/2020
1161,74732217,וולוו, S60,205000.0,1969.0,2019,1,72000,3,10/2023,0,2,לבן,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32883/2019
1162,98942872,קיה, פיקנטו,69000.0,1248.0,2019,1,71800,7,01/2024,0,2,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/31351/2019
1163,94043875,מרצדס, C-Class,,1991.0,2016,2,72000,3,02/2024,0,0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/31187/2016
1164,53238162,פולקסווגן, פאסאט,65000.0,1798.0,2016,2,195000,7,04/2024,0,1,שחור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/27686/2016
1165,56471084,סיטרואן, C4 פיקאסו,36500.0,1598.0,2016,2,229570,7,05/2023,0,1,כסף,0,0,19,בורגתה,,https://www.yad2.co.il/price-list/sub-model/27300/2016
1166,52404881,מרצדס, E-Class,280000.0,1991.0,2018,1,90000,3,05/2023,6,1,כסוף,0,0,19,זמר,,https://www.yad2.co.il/price-list/sub-model/29983/2018
1167,92759354,מרצדס, CLA,135000.0,1595.0,2017,1,98000,7,02/2024,0,1,כסף,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/26947/2017
1168,65770111,טויוטה, קאמרי,132000.0,2487.0,2019,1,99000,7,02/2024,0,1,כסוף,0,0,19,משמרת,,https://www.yad2.co.il/price-list/sub-model/32295/2019
1169,46104406,רנו, מגאן דור 3 (2009-2017),,1598.0,2011,1,104000,7,05/2024,0,1,שחור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/25546/2011
1170,99683102,קיה, פיקנטו,72000.0,1248,2019,1,17000,7,04/2023,0,,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/31351/2019
1171,47932914,שברולט, אורלנדו,44000.0,1362,2016,2,124000,7,06/2024,0,2.0,כסוף,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/27314/2016
1172,78672619,הונדה, אקורד,50000.0,3500,2009,3,235000,7,07/2023,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/38249/2009
1173,93691896,סיאט, אלתיאה XL,24000.0,1798,2011,1,146400,7,01/2024,0,0.0,כסוף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/24381/2011
1174,49277640,ניסאן, 370Z,,3696,2015,1,49000,7,12/2024,6,0.0,שחור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/24964/2015
1175,85959371,פורד, S-מקס,29500.0,1999,2014,3,175000,7,09/2023,0,0.0,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26012/2014
1176,69015351,טויוטה, C-HR,106000.0,1798,2018,2,70000,7,07/2023,0,1.0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/29805/2018
1177,92874044,סקודה, סופרב (עד 2019),99990.0,1798,2017,2,120000,7,06/2023,0,0.0,אפור,0,0,19,כוכב יאיר / צור יגאל,,https://www.yad2.co.il/price-list/sub-model/27934/2017
1178,45440476,טויוטה, פריוס,72000.0,1798,2016,2,130000,7,05/2023,0,0.0,אפור,0,0,19,כוכב יאיר / צור יגאל,,https://www.yad2.co.il/price-list/sub-model/28682/2016
1179,86512260,פיג'ו, 3008,145000.0,1199,2021,1,28000,7,05/2024,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/32147/2021
1180,77147353,פולקסווגן, גולף GTI,175000.0,1984,2019,1,43000,7,03/2024,0,0.0,אדום,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/32176/2019
1181,95443224,הונדה, סיוויק סדאן החדשה,185000.0,1498,2022,1,24000,7,05/2024,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/37170/2022
1182,83090911,פיג'ו, 208,43900.0,1199,2017,2,98000,7,11/2023,0,0.0,אפור,0,0,19,יד חנה,,https://www.yad2.co.il/price-list/sub-model/30180/2017
1183,64386792,רנו, מגאן גראנד קופה,93000.0,1461,2021,1,58000,6,01/2024,0,0.0,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32707/2021
1184,91111382,ניסאן, מיקרה,47000.0,1198,2019,1,69000,7,01/2024,0,0.0,לבן,1,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/25751/2019
1185,85906117,דאצ'יה, סנדרו,39000.0,898,2017,1,100000,7,04/2024,0,0.0,כחול,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/32353/2017
1186,76345819,ב.מ.וו, סדרה 5,130000.0,2979,2015,5,150000,7,03/2024,0,0.0,אפור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/26843/2015
1187,96472012,קיה, נירו הייבריד,81000.0,1580,2018,2,140000,7,08/2023,0,1.0,לבן,0,0,19,גבעת חיים מאוחד,,https://www.yad2.co.il/price-list/sub-model/29359/2018
1188,53102948,טויוטה, C-HR,,1798.0,2019,1,71000,7,05/2024,0,,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/29536/2019
1189,96472012,קיה, נירו הייבריד,81000.0,1580.0,2018,2,140000,7,08/2023,0,1.0,לבן,0,0,19,גבעת חיים מאוחד,,https://www.yad2.co.il/price-list/sub-model/29359/2018
1190,56835318,פורשה, טייקן,1500000.0,,2022,2,5600,2,05/2024,0,0.0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/36946/2022
1191,42945968,פולקסווגן, פולו GTI,52000.0,1390.0,2012,2,124000,7,05/2024,0,0.0,לבן,0,0,19,מכמורת,,https://www.yad2.co.il/price-list/sub-model/26035/2012
1192,68971849,סוזוקי, אלטו,18000.0,996.0,2015,3,115000,7,06/2023,0,0.0,אפור,1,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/24793/2015
1193,45090372,מרצדס, E-Class קופה / קבריולט,,1991.0,2021,1,57000,7,01/2024,0,0.0,לבן,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/34697/2021
1194,81422317,פורד, מוסטנג,280000.0,2253.0,2022,1,8000,7,01/2024,0,0.0,אפור,0,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/38451/2022
1195,95419847,קיה, פיקנטו,43000.0,1248.0,2016,1,84500,7,02/2024,0,0.0,חום,0,0,19,קלנסווה,,https://www.yad2.co.il/price-list/sub-model/25606/2016
1196,87430297,ב.מ.וו, סדרה 1,68000.0,1598.0,2015,2,120000,7,09/2023,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/27699/2015
1197,67848295,ניסאן, סנטרה,,1997.0,2022,1,16000,7,01/2024,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/17376/2022
1198,84460124,מרצדס, CLA,330000.0,1332.0,2021,1,30000,3,06/2023,0,0.0,אפור,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/35654/2021
1199,84134116,פולקסווגן, שירוקו,50000.0,1390.0,2013,2,126000,7,05/2024,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/28380/2013
1200,99465164,מאזדה, 3,76000.0,1998.0,2016,2,45000,7,10/2023,0,0.0,כסוף,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/29229/2016
1201,71149976,מרצדס, CLA,115000.0,1595.0,2016,3,75000,7,06/2023,0,0.0,פלטינה,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/27007/2016
1202,81479878,מרצדס, C-Class קופה / קבריולט,395000.0,2996.0,2018,3,79000,7,10/2023,0,0.0,כסוף,0,0,19,טירה,,https://www.yad2.co.il/price-list/sub-model/36696/2018
1203,81872825,סיאט, איביזה,42000.0,1197.0,2014,3,154000,7,03/2024,0,0.0,שחור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26172/2014
1204,98585187,מאזדה, 3,78000.0,1998.0,2018,5,74000,7,03/2024,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/29125/2018
1205,78585692,פיג'ו, 208,45200.0,1199.0,2017,2,32300,7,12/2023,0,0.0,כסף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/28460/2017
1206,55295771,טויוטה, קורולה,64900.0,1598,2014,2,87000,7,01/2024,0,0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/26735/2014
1207,64944804,ניסאן, ג'וק / Juke,30000.0,1598,2011,2,166000,7,08/2023,0,0,לבן,0,0,19,בית יהושע,,https://www.yad2.co.il/price-list/sub-model/25223/2011
1208,61513800,פיג'ו, 3008,114900.0,1199,2020,2,30000,7,08/2023,0,1,אפור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32146/2020
1209,56990626,יונדאי, סונטה הייבריד,99600.0,1999,2018,1,92000,7,07/2023,0,1,לבן,0,0,19,כפר יונה,,https://www.yad2.co.il/price-list/sub-model/27928/2018
1210,74653302,ב.מ.וו, סדרה 7,375000.0,1998,2019,1,57500,3,05/2024,0,1,לבן,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/32083/2019
1211,67049207,ניסאן, ג'וק / Juke,95000.0,999,2020,1,40000,7,07/2023,0,1,שחור,0,0,19,טייבה,,https://www.yad2.co.il/price-list/sub-model/33651/2020
1212,99850263,הונדה, סיוויק Type-R,169000.0,1996,2017,2,64741,7,05/2023,0,3,כחול,1,0,19,שדה ורבורג,,https://www.yad2.co.il/price-list/sub-model/29030/2017
1213,45452463,סובארו, B4,43000.0,2498,2016,2,144000,7,03/2024,0,2,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/27621/2016
1214,45928500,טויוטה, קורולה,78000.0,1598,2016,3,61000,7,05/2023,0,0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/32307/2016
1215,55773400,מרצדס, E-Class קופה / קבריולט,370000.0,1991,2018,1,46000,7,01/2024,0,0,סגול,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/32221/2018
1216,94569275,ב.מ.וו, סדרה 3,,1998,2022,2,19000,7,01/2024,0,0,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/34384/2022
1217,82234087,יונדאי, i25,20000.0,1396,2012,2,210000,7,06/2023,0,1,שחור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/31330/2012
1218,95150972,שברולט, אקווינוקס,145000.0,1490,2020,1,49000,7,08/2023,0,1,שחור,0,0,19,מתן,,https://www.yad2.co.il/price-list/sub-model/33500/2020
1219,73671296,ניסאן, מיקרה,55000.0,1198,2018,2,26000,7,01/2024,0,0,בורדו,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/25392/2018
1220,44648321,פולקסווגן, פאסאט,35000.0,1798,2012,1,165000,7,03/2024,0,0,כחול,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/25492/2012
1221,84976673,מיני, JCW,285000.0,1998,2023,1,1800,7,01/2026,0,0,כחול,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/37654/2023
1222,97592599,סיאט, איביזה,17900.0,1598,2010,2,260000,7,02/2024,0,0,אדום,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/23863/2010
1223,69881737,יונדאי, איוניק,89000.0,1580,2018,1,134000,7,02/2024,0,0,לבן,0,0,19,קדימה צורן,,https://www.yad2.co.il/price-list/sub-model/29461/2018
1224,45023069,טויוטה, אוריס הייבריד,70000,1798,2016,1,135000,7,11/2023,0,,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/27781/2016
1225,96621102,אאודי, A3,152425,1395,2018,1,155000,3,07/2023,0,,שחור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/30533/2018
1226,82174379,ב.מ.וו, סדרה 3,315000,1998,2022,1,9000,3,04/2023,0,,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/35550/2022
1227,88900311,אלפא רומיאו, 159,85000,3195,2011,4,147000,7,04/2023,0,0.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/23718/2011
1228,55301129,סקודה, אוקטביה,105000,1798,2018,2,93000,7,07/2023,0,0.0,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/30604/2018
1229,55531747,סיאט, לאון,92000,1395,2018,1,67000,7,07/2023,0,0.0,כחול,1,0,19,רמת השרון,,https://www.yad2.co.il/price-list/sub-model/29977/2018
1230,41903203,שברולט, סוניק,29500,1398,2015,2,68500,7,01/2024,0,0.0,כחול,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/27215/2015
1231,48960319,מאזדה, 3,12000,1598,2005,3,180000,7,05/2024,0,0.0,כחול,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/21409/2005
1232,66179764,ב.מ.וו, סדרה 1,95000,1499,2018,4,95000,7,01/2024,0,0.0,שחור,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/30763/2018
1233,59114910,וולוו, S90,298000,1969,2019,1,45000,3,04/2023,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/31664/2019
1234,42571554,אופל, אסטרה,27000,1364,2015,2,175000,7,04/2023,0,0.0,לבן,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/26249/2015
1235,65989452,פיג'ו, 3008,125000,1598,2019,1,67500,7,01/2024,0,0.0,לבן,0,0,19,בית יהושע,,https://www.yad2.co.il/price-list/sub-model/32065/2019
1236,49819397,שברולט, סוניק,19000,1398,2012,2,97000,7,08/2023,0,0.0,לבן,0,0,19,גאולי תימן,,https://www.yad2.co.il/price-list/sub-model/25746/2012
1237,75723231,רנו, קפצ'ור,48500,1197,2016,3,54000,7,08/2023,0,0.0,כתום,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/29807/2016
1238,81168522,יונדאי, i10,49900,998,2017,2,54000,7,12/2023,0,2.0,לבן,0,0,19,תל מונד,,https://www.yad2.co.il/price-list/sub-model/27043/2017
1239,68632602,טויוטה, ורסו,90000,1798,2018,2,155000,7,01/2024,0,1.0,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/24365/2018
1240,48255957,ב.מ.וו, סדרה 5,179000,2979,2016,1,138000,7,12/2023,0,1.0,אפור,0,0,19,אבן יהודה,,https://www.yad2.co.il/price-list/sub-model/27591/2016
1241,96085500,סקודה, אוקטביה,38000,1395,2013,5,225000,7,09/2023,0,2.0,ברונזה,0,0,19,טייבה,,https://www.yad2.co.il/price-list/sub-model/26807/2013
1242,75723231,רנו, קפצ'ור,48500,1197,2016,3,54000,7,,0,0,כתום,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/29807/2016
1243,74030228,ב.מ.וו, סדרה 2,205000,2979,2015,1,145000,7,05/2023,0,0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/27207/2015
1244,49957138,ב.מ.וו, סדרה 4,455000,1998,2022,1,10000,7,01/2024,0,0,לבן,0,0,19,נתניה,,https://www.yad2.co.il/price-list/sub-model/32525/2022
1245,72110978,מרצדס, C-Class,170000,1595,2019,2,81000,7,06/2023,0,3,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/30818/2019
1246,44335335,פיג'ו, 5008,132000,1997,2018,1,64000,6,03/2023,0,3,לבן,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/30596/2018
1247,92450994,וולוו, S90,155000,1969,2018,2,108000,7,02/2024,0,0,כסוף,0,0,19,כוכב יאיר / צור יגאל,,https://www.yad2.co.il/price-list/sub-model/29365/2018
1248,78994637,הונדה, סיוויק סטיישן,44850,1798,2015,2,111300,7,09/2023,0,1,שחור,0,0,19,רעננה,,https://www.yad2.co.il/price-list/sub-model/27154/2015
1249,99732970,הונדה, סיוויק סדאן החדשה,26000,1799,2010,3,199000,7,10/2023,0,0,כסף,0,0,19,תל מונד,,https://www.yad2.co.il/price-list/sub-model/27664/2010
1250,62393167,קיה, פיקנטו,86000,1248,2022,1,8000,7,05/2024,0,0,לבן,0,0,19,כפר סבא,,https://www.yad2.co.il/price-list/sub-model/31351/2022
1251,66062564,יונדאי, סונטה הייבריד,168000,1999,2020,1,25000,7,11/2023,0,0,אפור,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/34290/2020
1252,83832415,סיאט, לאון,75000,1798,2015,7,140000,7,05/2023,0,0,שחור,0,0,19,טייבה,,https://www.yad2.co.il/price-list/sub-model/26870/2015
1253,95538665,שברולט, אקווינוקס,54000,2384,2016,2,171000,7,09/2023,0,3,שחור,0,0,19,הוד השרון,,https://www.yad2.co.il/price-list/sub-model/30703/2016
1254,63838705,מאזדה, 3,83000,1998,2018,2,67000,7,01/2024,0,0,כסוף,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/29228/2018
1255,91150217,מיני, קופר,105000,1998,2017,4,59000,7,04/2024,0,0,בורדו,0,0,19,הרצליה,,https://www.yad2.co.il/price-list/sub-model/27403/2017
