,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,color,gearbox,trader,area,sub_area,price_list,price0705,enc_company,enc_model,price1605,sold,car_kind
2127,67256494.0,יונדאי,קונה EV,142000.0,0.0,2023,1,7000,2,05/2023,0.0,0.0,0,0.0,0,100,בית שמש,175700.0,199000.0,1,437,199000.0,0,משפחתיים
2128,55976463.0,ג'נסיס,GV70,295000.0,2497.0,2021,2,39000,7,08/2023,0.0,0.0,11,0.0,0,100,ירושלים,305400.0,295000.0,38,438,295000.0,0,ג'יפים
2129,97901244.0,אאודי,A4,37000.0,1798.0,2012,5,168000,7,04/2023,0.0,0.0,2,0.0,0,100,מעלה אדומים,45200.0,-1.0,10,80,-1.0,1,ספורט
2130,88056089.0,סיטרואן,C4,9000.0,1587.0,2009,2,130000,7,04/2023,0.0,0.0,1,0.0,0,100,ירושלים,8000.0,9000.0,20,163,9000.0,0,משפחתיים
2131,59622898.0,סיטרואן,C3 פיקאסו,13500.0,1397.0,2010,3,180000,7,11/2023,0.0,0.0,4,1.0,0,100,ירושלים,11500.0,13500.0,20,223,12000.0,0,משפחתיים
2132,66192959.0,סוזוקי,סוויפט,18000.0,1490.0,2009,1,215000,7,08/2023,0.0,0.0,2,0.0,0,100,ירושלים,21900.0,18000.0,12,90,18000.0,0,קטנים
2133,97989769.0,פורד,מוסטנג,230000.0,2261.0,2019,2,36000,7,12/2023,0.0,6.0,1,0.0,0,100,ירושלים,246300.0,179900.0,11,117,280000.0,0,ספורט
2134,79664737.0,פורד,פוקוס,15500.0,1596.0,2012,3,90000,7,02/2024,0.0,0.0,1,0.0,0,100,ירושלים,-1.0,-1.0,11,22,-1.0,1,ספורט
2135,43438701.0,אאודי,Q5,98000.0,1984.0,2013,5,140000,7,01/2024,0.0,0.0,3,0.0,0,100,ירושלים,90500.0,-1.0,10,78,-1.0,1,ג'יפים
2137,69936902.0,קיה,סורנטו,94500.0,2359.0,2016,4,123000,7,08/2023,0.0,1.0,2,0.0,0,100,ירושלים,108300.0,94500.0,2,91,102000.0,0,מיניוואנים
2138,93435952.0,יונדאי,טוסון,92000.0,1999.0,2016,1,90000,7,10/2023,0.0,1.0,8,0.0,0,100,ירושלים,90300.0,90000.0,1,1,84000.0,0,ג'יפים
2139,75055804.0,פולקסווגן,פולו,13000.0,1598.0,2007,3,220,7,12/2023,0.0,0.0,0,0.0,0,100,בית שמש,11200.0,13000.0,13,148,13000.0,0,קטנים
2140,92509212.0,טויוטה,ורסו,33000.0,1798.0,2010,3,300000,7,12/2023,0.0,0.0,2,0.0,0,100,ירושלים,45500.0,30500.0,0,149,32500.0,0,מיניוואנים
2141,52662255.0,יונדאי,i20,75000.0,998.0,2019,1,64000,7,02/2024,0.0,0.0,3,0.0,0,100,מבשרת ציון,79200.0,75000.0,1,40,63900.0,0,קטנים
2142,41064745.0,טויוטה,C-HR,107000.0,1798.0,2017,1,86000,7,03/2024,0.0,9.0,2,0.0,0,100,ירושלים,107100.0,106000.0,0,20,108000.0,0,משפחתיים
2143,86488800.0,יונדאי,סונטה הייבריד,93490.0,1999.0,2017,2,124000,7,06/2023,0.0,2.0,0,0.0,0,100,ירושלים,88200.0,94576.0,1,37,78000.0,0,מנהלים
2144,74615080.0,ב.מ.וו,סדרה 5,255000.0,1998.0,2019,2,88000,3,04/2024,0.0,0.0,0,0.0,0,100,ירושלים,283100.0,255000.0,9,29,240000.0,0,יוקרה
2145,78943354.0,שברולט,טראקס,60000.0,1364.0,2017,2,71000,7,08/2023,0.0,0.0,4,0.0,0,100,מבשרת ציון,55700.0,70490.0,8,100,65000.0,0,משפחתיים
2146,69249799.0,פולקסווגן,ג'טה,21000.0,1197.0,2013,2,230000,7,04/2024,0.0,1.0,3,0.0,0,100,ירושלים,32900.0,26000.0,13,64,36000.0,0,משפחתיים
2147,44649156.0,פיאט,500,35000.0,1242.0,2015,2,73000,7,11/2023,0.0,0.0,12,3.0,0,100,זנוח,31600.0,26990.0,23,61,29900.0,0,ספורט
2148,82139273.0,טויוטה,יאריס,18000.0,1497.0,2003,4,191000,7,09/2023,0.0,0.0,15,1.0,0,100,בית שמש,17400.0,18000.0,0,30,18000.0,0,קטנים
2149,84694115.0,קיה,ספורטז',120000.0,1591.0,2019,1,62000,7,06/2024,0.0,0.0,0,0.0,0,100,בית שמש,124800.0,120000.0,2,2,-1.0,1,משפחתיים
2150,88553435.0,ב.מ.וו,סדרה 5,229000.0,1998.0,2017,2,109000,3,11/2023,0.0,0.0,0,0.0,0,100,ירושלים,241500.0,229000.0,9,29,169000.0,0,יוקרה
2151,91007298.0,אאודי,A3,15000.0,1984.0,2006,3,170000,7,01/2024,0.0,0.0,1,0.0,0,100,ירושלים,13500.0,-1.0,10,35,-1.0,1,ספורט
2153,59782095.0,סוזוקי,ויטרה,70000.0,1586.0,2016,2,99000,7,08/2023,0.0,0.0,2,0.0,0,100,ירושלים,71800.0,70000.0,12,36,69500.0,0,משפחתיים
2154,77825302.0,ניסאן,קשקאי,96000.0,1332.0,2019,2,57000,7,05/2023,0.0,0.0,0,1.0,0,100,ירושלים,74800.0,-1.0,5,3,-1.0,1,משפחתיים
2155,72388980.0,טויוטה,לנד קרוזר קצר,119000.0,2982.0,2006,3,231000,6,05/2024,0.0,0.0,0,0.0,0,100,מבשרת ציון,91800.0,119000.0,0,50,88000.0,0,ג'יפים
2156,98185081.0,קיה,אופטימה / Optima,89000.0,1999.0,2018,2,116000,7,07/2023,0.0,1.0,1,0.0,0,100,ירושלים,102200.0,-1.0,2,280,-1.0,1,מנהלים
2157,56288358.0,טויוטה,אוונסיס ורסו,22000.0,1998.0,2003,3,340000,7,08/2023,0.0,0.0,0,0.0,0,100,בית שמש,13700.0,22000.0,0,388,22000.0,0,מיניוואנים
2158,58496288.0,יונדאי,איוניק 5,210000.0,0.0,2023,1,340000,2,05/2023,0.0,0.0,2,0.0,0,100,ירושלים,223800.0,-1.0,1,228,-1.0,1,משפחתיים
2159,61070357.0,טויוטה,קורולה,65000.0,1598.0,2014,2,105000,7,07/2023,0.0,0.0,2,0.0,0,100,ירושלים,59500.0,70000.0,0,6,58000.0,0,משפחתיים
2161,73556655.0,טויוטה,קורולה הייבריד,107200.0,1798.0,2019,2,73000,7,04/2023,0.0,1.0,3,0.0,0,100,ירושלים,103700.0,106800.0,0,23,120000.0,0,משפחתיים
2162,94600649.0,לקסוס,SC430,125000.0,4293.0,2007,3,130000,7,12/2024,0.0,0.0,4,0.0,0,100,ירושלים,51900.0,-1.0,25,378,-1.0,1,ספורט
2163,89382577.0,טויוטה,קורולה,12600.0,1598.0,2005,4,260000,7,12/2023,0.0,0.0,13,0.0,0,100,ירושלים,12500.0,12600.0,0,6,14000.0,0,משפחתיים
2164,78171156.0,טויוטה,אוריס הייבריד,70000.0,1798.0,2018,2,150500,7,05/2024,0.0,1.0,1,0.0,0,100,ירושלים,70900.0,-1.0,0,58,-1.0,1,משפחתיים
2165,58988254.0,סובארו,לאונה,5000.0,1600.0,1991,2,220000,7,05/2024,0.0,0.0,0,1.0,0,100,תרום,-1.0,5000.0,18,386,5000.0,0,משפחתיים
2167,43945285.0,טויוטה,קורולה,16000.0,1598.0,2005,4,226000,7,08/2023,0.0,0.0,3,0.0,0,100,ירושלים,11600.0,16000.0,0,6,13200.0,0,משפחתיים
2168,42643041.0,סיאט,ארונה,109000.0,999.0,2021,1,24000,7,06/2023,0.0,0.0,1,0.0,0,100,ירושלים,118200.0,104000.0,15,88,108000.0,0,משפחתיים
2169,95205260.0,הונדה,ג'אז,11800.0,1339.0,2008,2,232000,7,09/2023,0.0,0.0,11,0.0,0,100,ירושלים,14900.0,-1.0,17,220,-1.0,1,קטנים
2170,73122183.0,יונדאי,סנטה פה,107000.0,2199.0,2015,3,171000,6,06/2023,0.0,0.0,0,0.0,0,100,צור הדסה,107500.0,49000.0,1,51,107000.0,0,ג'יפים
2171,96300957.0,טויוטה,קאמרי,29000.0,2362.0,2008,3,275000,7,05/2023,0.0,6.0,0,0.0,0,100,ירושלים,27700.0,29000.0,0,52,30000.0,0,מנהלים
2172,87450035.0,סיאט,לאון,35000.0,1197.0,2011,3,240000,7,03/2024,0.0,0.0,2,1.0,0,100,מבשרת ציון,23400.0,35000.0,15,26,-1.0,1,ספורט
2174,95998042.0,יונדאי,i10,64000.0,1248.0,2018,2,65800,7,02/2024,0.0,0.0,2,0.0,0,100,קרית יערים,56000.0,-1.0,1,17,-1.0,1,קטנים
2175,73562509.0,מאזדה,5,39000.0,1999.0,2010,2,205000,7,01/2024,0.0,0.0,2,0.0,0,100,מעלה אדומים,34700.0,25000.0,6,39,26000.0,0,מיניוואנים
2176,53771406.0,יונדאי,אקסנט (עד 2012),14500.0,1599.0,2007,3,112000,7,01/2024,0.0,0.0,8,0.0,0,100,ירושלים,10500.0,13500.0,1,143,13200.0,0,משפחתיים
2177,67474343.0,סיאט,איביזה,93000.0,999.0,2019,2,29500,7,09/2023,0.0,0.0,0,0.0,0,100,ירושלים,83500.0,65000.0,15,15,75000.0,0,ספורט
2179,78816876.0,ניסאן,קשקאי,40000.0,1997.0,2012,3,189000,7,02/2024,0.0,0.0,3,0.0,0,100,צור הדסה,37900.0,67000.0,5,3,42000.0,0,משפחתיים
2180,83770589.0,ב.מ.וו,סדרה 3,104000.0,1499.0,2019,2,195000,7,04/2024,5.0,1.0,0,0.0,0,100,צור הדסה,125700.0,104000.0,9,53,122000.0,0,יוקרה
2181,97343031.0,יונדאי,איוניק,77000.0,1580.0,2019,2,155000,7,12/2023,0.0,1.0,0,0.0,0,100,ירושלים,91000.0,94900.0,1,24,-1.0,1,משפחתיים
2182,69806380.0,מיצובישי,אאוטלנדר,61000.0,1998.0,2014,3,258000,7,12/2023,0.0,0.0,0,0.0,0,100,בית שמש,79500.0,80000.0,4,0,64000.0,0,ג'יפים
2183,86825193.0,מאזדה,CX-3,115000.0,1496.0,2021,1,20000,7,03/2024,0.0,0.0,0,0.0,0,100,מבשרת ציון,95100.0,115000.0,6,154,126990.0,0,משפחתיים
2184,46349806.0,שברולט,ספארק,7000.0,1206.0,2011,4,180000,7,07/2023,0.0,0.0,21,1.0,0,100,בית שמש,11900.0,-1.0,8,19,-1.0,1,קטנים
2185,58750973.0,טויוטה,קורולה,33000.0,1598.0,2011,3,174000,7,06/2023,0.0,0.0,2,0.0,0,100,בית שמש,29600.0,33000.0,0,6,33000.0,0,משפחתיים
2186,65842969.0,יונדאי,i30,37000.0,1591.0,2014,6,180000,7,01/2024,0.0,1.0,0,0.0,0,100,ירושלים,41800.0,37000.0,1,70,40000.0,0,משפחתיים
2187,74824731.0,טויוטה,קאמרי,19000.0,2362.0,2009,8,174000,7,10/2023,0.0,0.0,2,0.0,0,100,בית שמש,-1.0,-1.0,0,52,-1.0,1,מנהלים
2188,92517896.0,אופל,זאפירה,27900.0,1364.0,2013,4,156000,7,11/2023,0.0,0.0,2,0.0,0,100,מעלה אדומים,33700.0,27800.0,24,249,27500.0,0,מיניוואנים
2189,61852546.0,סיאט,לאון,108000.0,1798.0,2017,2,92000,7,10/2023,0.0,0.0,1,0.0,0,100,ירושלים,104300.0,-1.0,15,26,-1.0,1,ספורט
2190,96634800.0,מאזדה,3,57500.0,1496.0,2016,1,78000,7,11/2023,0.0,0.0,2,0.0,0,100,ירושלים,55400.0,-1.0,6,11,-1.0,1,משפחתיים
2191,68793075.0,מאזדה,5,23000.0,1999.0,2008,3,230000,7,06/2023,0.0,1.0,4,0.0,0,100,ירושלים,29500.0,19000.0,6,39,19500.0,0,מיניוואנים
2192,71437649.0,אאודי,RSQ3,375000.0,2480.0,2021,1,36000,7,07/2023,0.0,1.0,0,0.0,0,100,ירושלים,336400.0,390000.0,10,293,-1.0,1,ג'יפים
2193,76622740.0,פולקסווגן,פולו,8000.0,1390.0,2004,3,158000,7,04/2024,0.0,0.0,3,0.0,0,100,ירושלים,8000.0,7500.0,13,148,-1.0,1,קטנים
2194,59620639.0,סובארו,פורסטר,70000.0,1995.0,2013,3,172000,7,08/2023,0.0,0.0,0,0.0,0,100,בית זית,69900.0,35000.0,18,16,61000.0,0,ג'יפים
2195,62609888.0,יונדאי,איוניק,73000.0,1580.0,2018,3,151000,7,07/2023,0.0,1.0,3,0.0,0,100,קרית יערים,67500.0,73000.0,1,24,76000.0,0,משפחתיים
2196,47264149.0,יונדאי,איוניק,130000.0,1580.0,2022,1,48000,7,01/2025,0.0,9.0,0,0.0,0,100,ירושלים,138400.0,130000.0,1,24,145000.0,0,משפחתיים
2199,72022937.0,הונדה,אקורד,36000.0,1997.0,2009,2,128000,7,12/2023,0.0,0.0,3,0.0,0,100,ירושלים,28000.0,66000.0,17,190,35500.0,0,ספורט
2200,62442016.0,סוזוקי,גרנד ויטרה,78000.0,2393.0,2013,3,95000,7,08/2023,0.0,3.0,0,0.0,0,100,נחושה,73200.0,72500.0,12,44,-1.0,1,ג'יפים
2201,75671076.0,סקודה,סופרב (עד 2019),25900.0,1798.0,2013,3,184000,7,05/2023,0.0,0.0,4,0.0,0,100,ירושלים,31700.0,33000.0,3,27,48000.0,0,מנהלים
2202,95757863.0,הונדה,FR-V,21500.0,1799.0,2007,2,242000,7,07/2023,0.0,0.0,2,0.0,0,100,מעלה אדומים,22200.0,20500.0,17,273,20500.0,0,מיניוואנים
2203,82153816.0,קיה,ספורטז',130000.0,1598.0,2021,1,45000,7,09/2024,0.0,0.0,1,0.0,0,100,שורש,142700.0,134000.0,2,2,-1.0,1,משפחתיים
2204,67838785.0,טויוטה,יאריס הייבריד,97000.0,1490.0,2020,1,74000,7,10/2023,0.0,0.0,2,0.0,0,100,ירושלים,101800.0,97000.0,0,103,97000.0,0,קטנים
2205,71521255.0,מיני,JCW,99000.0,1998.0,2015,4,85000,7,10/2023,0.0,0.0,2,1.0,0,100,ירושלים,68500.0,135900.0,35,206,155000.0,0,ספורט
2206,59226987.0,פיג'ו,3008,110000.0,1199.0,2019,2,70000,7,01/2024,0.0,0.0,1,0.0,0,100,נס הרים,121000.0,110000.0,14,14,107500.0,0,יוקרה
2207,59193976.0,סקודה,קודיאק,155000.0,1498.0,2019,2,59000,7,01/2024,0.0,0.0,1,0.0,0,100,ירושלים,165900.0,158000.0,3,4,-1.0,1,מיניוואנים
2208,79073557.0,סיטרואן,C3 פיקאסו,19000.0,1397.0,2015,2,144000,7,10/2023,0.0,1.0,2,1.0,0,100,ירושלים,17900.0,-1.0,20,223,-1.0,1,משפחתיים
2209,87155522.0,יונדאי,ולוסטר,32000.0,1591.0,2012,4,164000,7,01/2024,0.0,0.0,2,0.0,0,100,ירושלים,36900.0,-1.0,1,348,-1.0,1,משפחתיים
2210,45019826.0,מיצובישי,אאוטלנדר,65000.0,1998.0,2016,4,195000,7,06/2023,0.0,0.0,2,0.0,0,100,ירושלים,92800.0,129900.0,4,0,95000.0,0,ג'יפים
2211,56595201.0,פיג'ו,5008,86000.0,1598.0,2019,3,128000,7,03/2024,0.0,3.0,2,0.0,0,100,מעלה אדומים,110800.0,82000.0,14,106,84500.0,0,מיניוואנים
2212,62101976.0,רנו,סניק דור 3 (2009-2014),16500.0,1997.0,2012,3,200000,7,05/2023,0.0,0.0,3,0.0,0,100,בית שמש,19000.0,16500.0,19,301,15000.0,0,מיניוואנים
2213,51587424.0,פולקסווגן,גולף,14000.0,1595.0,2005,4,210000,7,09/2023,0.0,0.0,7,0.0,0,100,בית שמש,11300.0,14000.0,13,54,13000.0,0,ספורט
2216,44769453.0,פורד,S-מקס,22000.0,1999.0,2014,3,138000,7,02/2024,0.0,0.0,3,0.0,0,100,מעלה אדומים,29300.0,33000.0,11,210,26000.0,0,מיניוואנים
2217,85961133.0,הונדה,FR-V,23000.0,1799.0,2007,2,233000,7,07/2023,0.0,0.0,2,0.0,0,100,בית שמש,22200.0,22000.0,17,273,22000.0,0,מיניוואנים
2218,56054132.0,יונדאי,טוסון,125000.0,1999.0,2019,1,85000,7,07/2023,0.0,0.0,0,0.0,0,100,ירושלים,132800.0,125000.0,1,1,137000.0,0,ג'יפים
2219,52106342.0,ניסאן,קשקאי,32900.0,1598.0,2013,2,189000,7,07/2023,0.0,0.0,2,1.0,0,100,מבשרת ציון,29700.0,68000.0,5,3,33000.0,0,משפחתיים
2220,99423251.0,הונדה,אודיסיי,190000.0,3471.0,2018,1,180000,7,07/2023,0.0,0.0,0,0.0,0,100,מבשרת ציון,173200.0,190000.0,17,289,-1.0,1,מיניוואנים
2221,76064742.0,פורד,אדג' / EDGE,45000.0,3497.0,2012,3,163000,7,09/2023,0.0,2.0,1,0.0,0,100,בית שמש,51100.0,-1.0,11,87,-1.0,1,ג'יפים
2222,63143654.0,לקסוס,NX,155000.0,1998.0,2017,2,75000,7,07/2023,0.0,0.0,11,0.0,0,100,ירושלים,146000.0,155000.0,25,134,155000.0,0,ג'יפים
2223,99315244.0,קיה,ספורטז',57000.0,1998.0,2014,3,124000,7,03/2024,0.0,0.0,14,0.0,0,100,ירושלים,63200.0,55000.0,2,2,70000.0,0,משפחתיים
2224,79074491.0,טויוטה,קורולה RUN-X,11200.0,1598.0,2005,4,194000,7,12/2023,0.0,0.0,3,0.0,0,100,ירושלים,13300.0,11200.0,0,200,10500.0,0,משפחתיים
2225,81556667.0,קיה,פורטה,40000.0,1591.0,2013,2,94000,7,07/2023,0.0,1.0,0,0.0,0,100,בית שמש,-1.0,30000.0,2,292,25000.0,0,משפחתיים
2227,67578812.0,מיצובישי,אאוטלנדר,76000.0,1998.0,2014,2,120000,7,11/2023,0.0,1.0,4,0.0,0,100,ירושלים,79500.0,-1.0,4,0,-1.0,1,ג'יפים
2230,92662625.0,אופל,אסטרה,30000.0,1364.0,2013,3,100000,7,03/2024,0.0,1.0,1,0.0,0,100,ירושלים,22500.0,34000.0,24,86,-1.0,1,משפחתיים
2231,43059847.0,וולוו,XC60,220000.0,1969.0,2018,2,105000,3,02/2023,0.0,0.0,4,0.0,0,100,מבשרת ציון,241900.0,249000.0,22,32,220000.0,0,ג'יפים
2232,44600333.0,שברולט,אקווינוקס,130000.0,1490.0,2021,1,1700,7,07/2023,0.0,9.0,0,0.0,0,100,ירושלים,-1.0,-1.0,8,108,-1.0,1,ג'יפים
2233,71010269.0,סיאט,איביזה,50000.0,999.0,2018,2,77000,7,03/2024,0.0,0.0,0,1.0,0,100,ירושלים,56800.0,64500.0,15,15,-1.0,1,ספורט
2234,94111616.0,טויוטה,קורולה הייבריד,101999.0,1798.0,2019,2,97000,7,08/2023,0.0,0.0,1,0.0,0,100,ירושלים,103700.0,85000.0,0,23,112000.0,0,משפחתיים
2235,51000464.0,קיה,אופטימה / Optima,79999.0,1999.0,2018,2,143550,7,02/2024,0.0,1.0,2,0.0,0,100,ירושלים,89300.0,58000.0,2,280,55000.0,0,מנהלים
2236,65358319.0,טויוטה,יאריס הייבריד,74000.0,1497.0,2017,1,63000,7,03/2024,0.0,1.0,0,0.0,0,100,ירושלים,71400.0,-1.0,0,103,-1.0,1,קטנים
2237,92766720.0,סובארו,פורסטר,157000.0,2498.0,2021,1,32750,7,01/2024,0.0,1.0,0,0.0,0,100,ירושלים,172500.0,15500.0,18,16,180000.0,0,ג'יפים
2238,92367539.0,קיה,פיקנטו,82500.0,1248.0,2022,1,11000,7,04/2025,0.0,1.0,2,0.0,0,100,ירושלים,87000.0,79000.0,2,5,80500.0,0,קטנים
2239,84269006.0,טויוטה,אוריס הייבריד,37000.0,1798.0,2015,3,270000,7,11/2023,0.0,0.0,0,0.0,0,100,ירושלים,53100.0,-1.0,0,58,-1.0,1,משפחתיים
2240,68109429.0,טסלה,מודל 3,209000.0,0.0,2021,1,27000,2,08/2023,0.0,0.0,0,0.0,0,100,ירושלים,236600.0,225000.0,21,13,-1.0,1,מנהלים
2241,67901786.0,ניסאן,טידה,8500.0,1598.0,2008,4,240500,7,03/2024,0.0,0.0,8,0.0,0,100,ירושלים,10100.0,-1.0,5,170,-1.0,1,משפחתיים
2242,56664942.0,פורד,פיאסטה,14000.0,1388.0,2011,2,187000,7,05/2023,0.0,1.0,4,0.0,0,100,ירושלים,13100.0,23000.0,11,347,14000.0,0,קטנים
2244,52209701.0,פורד,אקונוליין ארוך,19900.0,7269.0,2003,10,8200000,6,06/2023,0.0,3.0,0,0.0,0,100,ירושלים,-1.0,-1.0,11,346,-1.0,0,מסחריים
2245,69705354.0,מיני,קאנטרימן,109000.0,1499.0,2018,1,60000,7,01/2024,0.0,3.0,0,0.0,0,100,צור הדסה,82800.0,147000.0,35,345,140000.0,0,ספורט
2246,49995840.0,יונדאי,i10,8500.0,1248.0,2009,3,205000,7,02/2024,0.0,0.0,2,0.0,0,100,ירושלים,18100.0,-1.0,1,17,-1.0,1,קטנים
2247,67438542.0,מאזדה,5,20000.0,1999.0,2008,2,213000,7,10/2023,0.0,0.0,3,0.0,0,100,בית שמש,30700.0,15500.0,6,39,15500.0,0,מיניוואנים
2248,82522632.0,סיאט,ארונה,75000.0,999.0,2018,1,132000,7,08/2024,0.0,0.0,1,0.0,0,100,ירושלים,86600.0,86000.0,15,88,-1.0,1,משפחתיים
2249,62103084.0,דאצ'יה,דאסטר החדש,83000.0,1461.0,2018,2,86000,6,06/2023,0.0,0.0,0,0.0,0,100,ירושלים,80900.0,72000.0,29,193,-1.0,1,משפחתיים
2250,65058519.0,סקודה,קודיאק,147000.0,1984.0,2018,2,72000,7,02/2024,0.0,0.0,1,0.0,0,41,אשקלון,123700.0,-1.0,3,4,-1.0,1,מיניוואנים
2251,88957343.0,טויוטה,RAV4 הייבריד,113000.0,2494.0,2016,2,125000,7,03/2024,0.0,0.0,3,0.0,0,41,תלמי יחיאל,117600.0,111000.0,0,18,94900.0,0,ג'יפים
2252,88861847.0,קיה,ספורטז',54000.0,1591.0,2015,2,132000,7,10/2023,0.0,1.0,2,0.0,0,41,לכיש,65300.0,-1.0,2,2,-1.0,1,משפחתיים
2254,76409348.0,ניסאן,קשקאי,98000.0,1461.0,2019,3,66000,6,08/2024,0.0,0.0,3,0.0,0,41,שדה משה,103000.0,29900.0,5,3,109900.0,0,משפחתיים
2255,75782380.0,מיצובישי,אאוטלנדר,95000.0,1998.0,2016,2,167000,7,02/2024,0.0,1.0,4,0.0,0,41,שדרות,94900.0,105000.0,4,0,-1.0,1,ג'יפים
2256,55660994.0,ניסאן,אקס טרייל,120000.0,1749.0,2020,1,108000,6,08/2023,0.0,1.0,1,0.0,0,41,אשקלון,133900.0,106717.0,5,8,118000.0,0,מיניוואנים
2257,75252417.0,יונדאי,טוסון,99000.0,1999.0,2017,4,75000,7,10/2023,0.0,0.0,0,0.0,0,41,נס ציונה,105600.0,102000.0,1,1,100000.0,0,ג'יפים
2258,61481458.0,מיצובישי,אאוטלנדר,87000.0,1998.0,2015,3,151778,7,01/2024,0.0,0.0,0,0.0,0,41,יסודות,85900.0,222000.0,4,0,80000.0,0,ג'יפים
2259,55718078.0,ב.מ.וו,X1,165000.0,1499.0,2020,3,47000,7,06/2023,0.0,0.0,7,0.0,0,41,גן יבנה,179200.0,165000.0,9,81,-1.0,1,יוקרה
2260,51813582.0,מיצובישי,אאוטלנדר,114000.0,1998.0,2019,1,159000,7,07/2023,0.0,0.0,0,0.0,0,41,קרית גת,124700.0,116000.0,4,0,116000.0,0,ג'יפים
2261,74148518.0,אאודי,Q7,198000.0,2967.0,2017,2,218000,6,05/2023,0.0,0.0,2,0.0,0,41,רחובות,166600.0,204000.0,10,62,250000.0,0,ג'יפים
2262,41610672.0,סקודה,קארוק,122500.0,1598.0,2018,1,44000,6,11/2023,0.0,0.0,2,0.0,0,41,שדרות,105300.0,122500.0,3,65,94000.0,0,משפחתיים
2263,82680368.0,הונדה,CR-V,64999.0,1997.0,2013,4,149000,7,07/2023,0.0,0.0,1,0.0,0,41,אשקלון,76500.0,-1.0,17,99,-1.0,1,ג'יפים
2265,81785920.0,מיצובישי,אאוטלנדר,109000.0,1998.0,2016,2,158000,7,06/2023,0.0,0.0,4,0.0,0,41,גן יבנה,109300.0,-1.0,4,0,-1.0,1,ג'יפים
2267,55418002.0,ב.מ.וו,X3,140000.0,1997.0,2016,2,98500,7,12/2023,0.0,0.0,2,0.0,0,41,נס ציונה,121700.0,140000.0,9,49,-1.0,1,ג'יפים
2269,96697911.0,מאזדה,CX-5,190000.0,2488.0,2022,1,13400,7,04/2025,0.0,9.0,2,0.0,0,41,קרית גת,198900.0,190000.0,6,7,178000.0,0,ג'יפים
2270,61682939.0,קיה,ספורטז',82000.0,1591.0,2017,3,60000,7,08/2023,0.0,0.0,1,0.0,0,41,גן יבנה,77500.0,90000.0,2,2,-1.0,1,משפחתיים
2272,61356709.0,קיה,ספורטז',62500.0,1998.0,2014,2,155500,7,08/2023,0.0,0.0,0,0.0,0,41,אשדוד,70100.0,62500.0,2,2,62000.0,0,משפחתיים
2273,91821563.0,ג'יפ / Jeep,רנגלר ארוך,300000.0,3604.0,2020,2,56000,7,01/2024,0.0,0.0,1,0.0,0,41,נס ציונה,221500.0,300000.0,16,45,289900.0,0,ג'יפים
2274,77385444.0,מיצובישי,אאוטלנדר PHEV,146000.0,2360.0,2019,1,64000,3,07/2023,0.0,0.0,3,0.0,0,41,יבנה,135300.0,145000.0,4,67,149000.0,0,ג'יפים
2275,86218784.0,סוזוקי,ג'ימני,152000.0,1462.0,2022,1,22500,7,03/2024,0.0,0.0,2,1.0,0,41,אשקלון,142900.0,-1.0,12,47,-1.0,1,ג'יפים
2276,69234069.0,ניסאן,אקס טרייל,175000.0,1332.0,2022,1,23500,7,01/2024,0.0,0.0,2,0.0,0,41,אשדוד,167500.0,-1.0,5,8,-1.0,1,מיניוואנים
2277,71463797.0,יונדאי,קונה,132400.0,1580.0,2021,1,32000,7,03/2024,0.0,0.0,2,0.0,0,41,רחובות,129700.0,129800.0,1,98,122000.0,0,משפחתיים
2278,94380027.0,ניסאן,אקס טרייל,108000.0,1598.0,2019,1,130000,6,02/2024,0.0,0.0,2,0.0,0,41,רחובות,127700.0,108000.0,5,8,137000.0,0,מיניוואנים
2279,58148524.0,קיה,ספורטז',82000.0,1591.0,2017,2,104000,7,01/2024,0.0,1.0,10,0.0,0,41,גדרה,77500.0,97900.0,2,2,69500.0,0,משפחתיים
2281,78271732.0,אם. ג'י. / MG,EHS PHEV,166000.0,1490.0,2022,1,4000,3,07/2024,0.0,1.0,0,0.0,0,41,נס ציונה,-1.0,162500.0,28,71,161000.0,0,משפחתיים
2283,91152060.0,מאזדה,CX-5,75000.0,1998.0,2015,1,160000,7,10/2023,0.0,0.0,0,0.0,0,41,גדרה,83900.0,-1.0,6,7,-1.0,1,ג'יפים
2284,82720236.0,מיצובישי,אאוטלנדר,128000.0,1998.0,2019,1,1,7,04/2024,0.0,0.0,0,0.0,0,41,שפיר,128400.0,62000.0,4,0,120000.0,0,ג'יפים
2285,64781648.0,מיצובישי,אאוטלנדר,85000.0,1998.0,2014,3,117000,7,08/2023,0.0,0.0,1,0.0,0,41,נס ציונה,80800.0,79500.0,4,0,-1.0,1,ג'יפים
2287,41403226.0,אאודי,Q5,102000.0,1984.0,2017,2,144000,7,12/2023,0.0,0.0,3,0.0,0,41,גדרה,137200.0,-1.0,10,78,-1.0,1,ג'יפים
2288,52262256.0,סובארו,פורסטר,99000.0,1995.0,2018,2,167000,7,03/2024,0.0,1.0,9,0.0,0,41,קרית גת,123200.0,-1.0,18,16,-1.0,1,ג'יפים
2290,42331493.0,יונדאי,טוסון,119500.0,1591.0,2018,2,64500,7,01/2024,0.0,0.0,1,0.0,0,41,קרית גת,112500.0,100000.0,1,1,120000.0,0,ג'יפים
