,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
1963,86545974,סוזוקי,סוויפט,18000,1490.0,2007,3,220000,7,02/2024,0,0,לבן,0.0,0,101,פרדס חנה כרכור
1964,42865020,מאזדה,6,26000,1999.0,2008,5,115000,7,05/2023,0,0,שחור,0.0,0,101,פרדס חנה כרכור
1965,98475893,סוזוקי,סוויפט,19500,1490.0,2007,3,18900,7,02/2024,0,0,כסוף,0.0,0,101,בת שלמה
1966,46669520,סוזוקי,ליאנה,9000,1586.0,2007,2,195000,7,05/2023,0,0,לבן,0.0,0,101,החותרים
1967,83778396,סיטרואן,C4,8000,1598.0,2013,3,220000,7,01/2024,0,0,כסוף,0.0,0,101,יקנעם
1968,61729343,פורד,פוקוס,12000,1596.0,2014,4,190000,7,02/2024,0,1,כסוף,0.0,0,101,אום אל פחם
1969,67782570,פולקסווגן,חיפושית,71000,1197.0,2016,2,190000,7,03/2024,0,0,לבן,0.0,0,101,עפולה
1970,69022404,ב.מ.וו,X6,138000,2993.0,2014,3,225000,6,10/2023,0,0,לבן,0.0,0,101,קרית טבעון
1971,99013597,סוזוקי,סוויפט,19000,1490.0,2008,3,189000,7,02/2024,0,0,ברונזה,0.0,0,101,יקנעם עילית
1972,82559268,סוזוקי,סוויפט,23500,1490.0,2010,3,149000,7,06/2023,0,0,שחור,0.0,0,101,רמת ישי
1973,47030486,טויוטה,היילקס,48000,2494.0,2005,4,402678,6,06/2023,0,0,לבן,,0,101,דאלית אל כרמל
1974,42331203,הונדה,סיוויק,34600,1798.0,2012,3,196000,7,05/2023,0,0,שחור,0.0,0,101,חדרה
1975,95269618,אם.,ג'י.,165000,1490.0,2022,1,10000,3,05/2023,0,0,לבן,0.0,0,101,דאלית אל כרמל
1976,69359477,אלפא,רומיאו,140000,1995.0,2020,1,112000,7,01/2024,0,0,שחור,0.0,0,101,קרית טבעון
1977,96797605,סקודה,סופרב,40000,1798.0,2014,4,156500,7,11/2023,0,0,ברונזה,0.0,0,101,חדרה
1978,91229021,פורד,מונדאו,10000,2261.0,2008,3,260000,7,02/2024,0,0,כסוף,0.0,0,101,חריש
1979,76493083,אם.,ג'י.,114000,,2021,1,31000,2,01/2024,0,0,לבן,0.0,0,101,זכרון יעקב
1980,76493083,אם.,ג'י.,114000,,2021,1,31000,2,01/2024,0,,לבן,0.0,0,101,זכרון יעקב
1981,56556657,מיצובישי,פג'רו,175000,3200.0,2016,3,91000,6,02/2024,0,0.0,לבן,0.0,0,101,פרדס חנה כרכור
1982,92675515,יונדאי,סונטה,85000,1999.0,2016,1,112000,7,07/2023,0,0.0,לבן,0.0,0,101,קיסריה
1983,49142189,סקודה,קודיאק,164500,1968.0,2021,1,66000,6,04/2023,0,0.0,אפור,0.0,0,101,פרדס חנה כרכור
1984,58014364,מיצובישי,פג'רו,39000,3200.0,2003,5,505000,6,06/2023,0,0.0,כסוף,0.0,0,101,עפולה
1985,71991420,רנו,מגאן,61000,1461.0,2018,4,170000,6,08/2023,0,0.0,לבן,0.0,0,101,עין דור
1986,57640981,סקודה,קארוק,145000,1498.0,2021,1,17700,7,05/2024,0,0.0,לבן,0.0,0,101,בית שאן
1987,84861750,סקודה,קאמיק,144500,1498.0,2022,1,5900,7,10/2023,0,0.0,שחור,0.0,0,101,בית שאן
1988,97016087,יונדאי,i20,80000,998.0,2021,2,32000,7,02/2024,0,1.0,לבן,0.0,0,101,עפולה
1989,55359915,סקודה,אניאק,184000,,2022,1,20000,2,10/2024,0,1.0,כחול,0.0,0,101,מאור
1990,65017669,טויוטה,קורולה,10000,1598.0,2003,3,233000,7,07/2023,0,0.0,כסוף,0.0,0,101,חריש
1991,49270221,טויוטה,היילקס,155000,2494.0,2014,1,300000,6,11/2023,0,0.0,לבן,,0,101,בת שלמה
1992,71519081,סוזוקי,ויטרה,77000,1586.0,2017,2,93000,7,04/2023,0,2.0,כסף,0.0,0,101,עפולה
1993,88936403,סקודה,קארוק,106000,1498.0,2019,1,112000,7,11/2024,0,2.0,אפור,0.0,0,101,עופר
1994,88025628,מיצובישי,פג'רו,106000,3828.0,2009,4,135000,7,02/2023,0,0.0,לבן,0.0,0,101,גבע כרמל
1995,54054049,ניסאן,אקס,157000,1332.0,2019,1,63070,7,11/2023,0,0.0,לבן,0.0,0,101,בנימינה גבעת עדה
1996,46470743,פיג'ו,308,9900,1598.0,2011,3,225000,7,11/2023,0,0.0,אפור,0.0,0,101,רמת ישי
1997,73098547,סיטרואן,C4,26000,1199.0,2015,2,220000,7,10/2023,0,1.0,לבן,0.0,0,101,רמת ישי
1998,99802845,סובארו,B3,21000.0,1498.0,2011,3,143000,7,03/2024,0,0,ירוק,0,0,101,חדרה
1999,72862258,ג'יפ,/,,3604.0,2019,1,100000,7,01/2024,0,0,לבן,0,0,101,חדרה
2000,46951203,מיצובישי,אאוטלנדר,80000.0,1998.0,2015,3,148000,7,09/2023,0,0,לבן,0,0,101,עפולה
2001,75996103,שברולט,סוניק,23500.0,1598.0,2015,2,105000,7,06/2023,0,0,שחור,0,0,101,יפעת
2002,99763029,בי.ווי.די,/,166000.0,,2023,1,12000,3,01/2026,0,0,לבן,0,0,101,חריש
2003,72385106,סאנגיונג,רקסטון,45000.0,2696.0,2009,5,318000,6,03/2023,0,0,כסוף,0,0,101,חריש
2004,52754151,סקודה,קארוק,126000.0,1498.0,2018,2,70000,7,06/2023,0,0,אפור,0,0,101,חדרה
2005,44438690,קיה,ריו,30000.0,1396.0,2014,2,196000,7,09/2023,0,0,לבן,0,0,101,עפולה
2006,54924113,קיה,ספורטז',115000.0,1598.0,2020,1,95000,7,05/2023,0,0,שחור,0,0,101,חריש
2007,74236981,מאזדה,5,18000.0,1999.0,2007,2,261000,7,04/2024,0,0,כסוף,0,0,101,פרדס חנה כרכור
2008,92758428,קיה,סורנטו,137000.0,2359.0,2019,2,85000,7,01/2024,0,1,שחור,0,0,101,חדרה
2009,98339892,טויוטה,קורולה,65000.0,1598.0,2015,2,115000,7,01/2024,0,0,לבן,0,0,101,אחוזת ברק
2010,81791490,סובארו,פורסטר,98000.0,1998.0,2013,3,114000,7,12/2022,0,0,שחור,0,0,101,עפולה
2011,51881291,אאודי,RSQ3,460000.0,2480.0,2022,1,9500,7,12/2022,0,0,שחור,0,0,101,קיסריה
2012,85869537,סוזוקי,ויטרה,92000.0,1586.0,2018,2,48000,7,05/2024,0,0,לבן,0,0,101,גן נר
2013,65627361,שברולט,ספארק,55555.0,1399.0,2017,2,36000,7,09/2023,0,0,לבן,0,0,101,עפולה
2014,86731196,ב.מ.וו,X4,150000.0,1997.0,2015,1,96000,7,08/2023,0,0,לבן,0,0,101,חדרה
2015,93958750,סוזוקי,ליאנה,8000.0,1586.0,2007,3,332000,7,02/2024,3,0,לבן,0,0,101,קיסריה
2016,93958750,סוזוקי,ליאנה,8000.0,1586.0,2007,3,332000,7,02/2024,3,0,לבן,0,0,101,קיסריה
2017,75679556,אאודי,E-tron,395000.0,,2020,2,38000,2,06/2023,0,0,לבן,0,0,101,עפולה
2018,48932566,קיה,ספורטז',51000.0,1591.0,2015,3,130000,7,08/2023,0,0,לבן,0,0,101,שדה נחום
2019,64063363,מאזדה,3,7500.0,1598.0,2005,3,261000,7,05/2023,0,0,אפור,0,0,101,משמרות
2020,41659543,טויוטה,קורולה,,1598.0,2009,2,219000,7,07/2023,0,0,לבן,0,0,101,יקנעם עילית
2021,92516812,סוזוקי,סוויפט,21500.0,1490.0,2008,2,136000,7,06/2023,0,0,אפור,0,0,101,בנימינה גבעת עדה
2022,73734720,לקסוס,NX,235000.0,2494.0,2020,1,46000,7,03/2024,0,0,ברונזה,0,0,101,קציר
2023,98975825,מאזדה,3,51000.0,1496.0,2015,2,180000,7,06/2023,0,1,כסוף,0,0,101,ערערה
2024,53706571,טויוטה,C-HR,109000.0,1798.0,2018,1,90000,7,10/2023,0,1,אפור,0,0,101,עפולה
2025,96608167,יונדאי,סנטה,126000.0,2199.0,2015,2,79000,6,06/2023,0,0,לבן,0,0,101,בית שאן
2026,43729951,יונדאי,טוסון,,1999.0,2016,2,75000,7,04/2023,0,0,ברונזה,0,0,101,קרית טבעון
2027,51633161,מיצובישי,פג'רו,77000.0,3200.0,2008,10,28900,6,07/2023,0,0,לבן,0,0,101,אור עקיבא
2028,96480165,מיצובישי,לנסר,14500.0,1798.0,2009,3,240000,7,02/2024,0,0,אדום,0,0,101,קרית טבעון
2029,72609397,סיאט,לאון,,1798.0,2017,2,80000,7,07/2023,0,0,לבן,0,0,101,דאלית אל כרמל
2030,87195570,יונדאי,אלנטרה,154000.0,1580.0,2022,1,44000,7,06/2025,0,0,כסוף,0,0,101,בנימינה גבעת עדה
2031,57776533,ג'יפ,/,167000.0,3604.0,2017,3,150000,7,11/2023,0,0,כסוף,0,0,101,חדרה
2032,56689621,הונדה,סיוויק,17500.0,1799.0,2009,4,190000,7,04/2024,0,0,כחול,0,0,101,חדרה
2033,91580192,פורד,אקספלורר,120000.0,3497.0,2014,2,150000,7,05/2023,0,0,כסוף,0,0,101,קיסריה
2034,46658534,קיה,פיקנטו,59000.0,1248.0,2018,2,95000,7,02/2024,0,0,אדום,0.0,0,101,חריש
2035,67853887,אברת',500,59000.0,1368.0,2014,6,125000,7,01/2024,0,0,לבן,,0,101,חריש
2036,46131027,פולקסווגן,טיגואן,30000.0,1984.0,2009,1,149340,7,07/2023,0,0,לבן,0.0,0,101,פרדס חנה כרכור
2037,88830885,מאזדה,323,7000.0,1991.0,2003,2,208000,7,11/2023,0,0,בז',0.0,0,101,חריש
2038,83824057,שברולט,טרייל,22000.0,4157.0,2005,5,220000,7,09/2023,0,0,שמפניה,0.0,0,101,חריש
2039,46292748,פולקסווגן,גולף,95000.0,1395.0,2018,1,110000,7,07/2023,0,0,שחור,0.0,0,101,חדרה
2040,41433997,סקודה,אוקטביה,60000.0,1395.0,2018,2,170000,7,02/2024,0,1,לבן,0.0,0,101,חדרה
2041,56923060,דייהטסו,סיריון,10500.0,1298.0,2007,2,240000,7,06/2023,0,0,תכלת,0.0,0,101,עופר
2042,44098041,אאודי,Q5,125000.0,2995.0,2015,2,156000,7,08/2023,0,0,לבן,0.0,0,101,באקה אל ע'רביה
2043,95591815,קיה,ספורטז',125000.0,1591.0,2019,2,53000,7,06/2023,0,0,לבן,0.0,0,101,חדרה
2044,88392683,ניסאן,מיקרה,16000.0,1198.0,2013,2,200000,7,05/2023,0,0,אפור,,0,101,חריש
2045,91015790,פורד,פוקוס,10500.0,1596.0,2009,3,250000,7,05/2023,0,0,אפור,0.0,0,101,אור עקיבא
2046,44811476,מרצדס,E-Class,,1991.0,2020,1,48000,3,07/2023,0,0,שחור,0.0,0,101,כפר קרע
2047,79379354,מיצובישי,אאוטלנדר,18000.0,2378.0,2006,3,310000,7,12/2023,0,0,שחור,0.0,0,101,חריש
2048,57377335,ב.מ.וו,סדרה,,1997.0,2012,8,185000,7,06/2023,0,0,לבן,0.0,0,101,חדרה
2049,64616538,טסלה,מודל,210000.0,,2021,1,44000,2,08/2023,0,0,אפור,0.0,0,101,אור עקיבא
2050,44694217,מאזדה,3,12000.0,1598.0,2008,4,261000,7,06/2023,0,0,כחול,0.0,0,101,עפולה
2051,48292178,סקודה,פאביה,32000.0,1197.0,2014,2,185800,7,03/2024,0,0,כחול,0.0,0,101,פרדס חנה כרכור
2052,66082741,וולוו,XC90,350000.0,1969,2018,1,60000,3,08/2023,0,,לבן,0.0,0,101,קיסריה
2053,92644773,רנו,קליאו,10700.0,1598,2012,4,173000,7,11/2023,0,0.0,אפור,0.0,0,101,בית שאן
2054,46194543,סובארו,פורסטר,,1995,2011,3,167000,7,08/2023,0,0.0,לבן,0.0,0,101,באקה אל ע'רביה
2055,51506795,מאזדה,3,,1998,2020,2,37000,7,02/2024,0,0.0,לבן,0.0,0,101,חדרה
2056,72729871,סקודה,קארוק,105000.0,1498,2019,1,113000,7,11/2023,0,0.0,כסוף,0.0,0,101,עופר
2057,88878617,ניסאן,אקס,125000.0,1598,2018,2,120000,6,11/2023,0,0.0,לבן,0.0,0,101,חדרה
2058,93436243,דודג',ראם,150000.0,6700,2018,1,85000,6,10/2024,3,0.0,לבן,0.0,0,101,דאלית אל כרמל
2059,66899633,יונדאי,אלנטרה,142000.0,1580,2021,1,45000,7,08/2023,0,0.0,שחור,0.0,0,101,אור עקיבא
2060,54378764,רנו,קנגו,18000.0,1598,2013,2,45000,7,03/2024,0,0.0,לבן,0.0,0,101,אור עקיבא
2061,74190928,קיה,פורטה,20000.0,1591,2010,3,178000,7,12/2023,0,0.0,חום,0.0,0,101,אור עקיבא
2062,69730020,מאזדה,CX-5,122000.0,1998,2018,1,94000,7,12/2023,0,0.0,לבן,0.0,0,101,פוריידיס
2063,43891967,קיה,פיקנטו,77000.0,1248,2021,1,5500,7,12/2023,0,0.0,שחור,0.0,0,101,חדרה
2064,97307780,קיה,ספורטז',81000.0,1591,2016,1,61000,7,08/2023,0,0.0,לבן,0.0,0,101,חדרה
2065,41859735,מרצדס,S-Class,69900.0,3498,2009,6,205000,7,08/2023,0,0.0,אפור,0.0,0,101,פרדס חנה כרכור
2066,97689189,הונדה,ג'אז,60000.0,1318,2018,1,123000,7,06/2023,0,0.0,שחור,0.0,0,101,עפולה
2067,65522724,אופל,קורסה,17000.0,1398,2011,5,102000,7,02/2024,0,0.0,שחור,0.0,0,101,יקנעם עילית
2068,47151578,דאצ'יה,דאסטר,91000.0,1461,2021,1,82000,6,04/2024,0,0.0,שחור,,0,101,חדרה
2069,45400724,מרצדס,GL,125000.0,2987,2012,6,180000,6,01/2024,0,0.0,לבן,0.0,0,101,פרדס חנה כרכור
2070,73601597,פולקסווגן,טיגואן,,1395,2018,2,78000,7,03/2024,0,0,אפור,0.0,0,101,ערערה
2071,48837326,טויוטה,לנד,178000.0,2982,2010,6,261000,6,04/2024,0,0,כסוף,0.0,0,101,יקנעם
2072,62078088,פולקסווגן,גולף,20000.0,1595,2008,2,130000,7,07/2023,0,0,אפור,0.0,0,101,עפולה
2073,53915266,יונדאי,טוסון,93000.0,1999,2016,2,90000,7,10/2023,0,0,לבן,0.0,0,101,עפולה
2074,66854487,יונדאי,i25,31000.0,1396,2013,2,170000,7,09/2023,0,2,לבן,0.0,0,101,עפולה
2075,78299095,ניסאן,קשקאי,70000.0,1197,2016,2,113000,7,01/2024,0,0,לבן,0.0,0,101,עפולה
2076,55817789,קיה,ספורטז',53000.0,1998,2011,3,202600,7,10/2023,0,0,אפור,0.0,0,101,חריש
2077,53889417,פולקסווגן,פאסאט,71500.0,1798,2015,2,76000,7,09/2023,0,0,אפור,0.0,0,101,חדרה
2078,75953913,ניסאן,מיקרה,17500.0,1198,2012,4,118000,7,03/2024,0,0,ירוק,,0,101,פרדס חנה כרכור
2079,61711317,סיאט,לאון,79000.0,1798,2014,3,94000,7,07/2023,0,0,לבן,0.0,0,101,חדרה
2080,98864915,יונדאי,טוסון,,1999,2017,2,89000,7,06/2023,0,0,בז',0.0,0,101,יקנעם עילית
2081,79361867,מיצובישי,אקליפס,145500.0,1499,2021,1,27800,7,01/2024,0,0,כסוף,0.0,0,101,עפולה
2082,94598163,מאזדה,CX-5,143000.0,1998,2021,1,72000,7,07/2023,0,0,כסוף,0.0,0,101,זכרון יעקב
2083,63115065,סוזוקי,סוויפט,22000.0,1490,2008,3,161000,7,10/2023,0,0,אפור,0.0,0,101,עספיא
2084,99822021,פיג'ו,3008,150000.0,1598,2020,1,34000,7,01/2023,0,0,לבן,0.0,0,101,יקנעם עילית
2085,47172568,פיג'ו,208,31000.0,1199,2015,4,126000,7,01/2023,0,0,כחול,0.0,0,101,יקנעם עילית
2086,99201666,טויוטה,קורולה,14500.0,1598,2008,2,264000,7,04/2024,0,0,כחול,3.0,0,101,חדרה
2087,92792904,פיג'ו,3008,115000.0,1199,2020,1,33000,7,07/2023,0,0,שחור,0.0,0,101,חדרה
2088,52933556,רנו,לטיטוד,37000,1995.0,2013,2,80000,6,01/2024,0,0,שחור,0,0,100,בית מאיר
2089,55442250,קיה,ספורטז',66000,1591.0,2015,1,89000,7,11/2023,0,0,שחור,0,0,100,ירושלים
2090,45588795,טויוטה,קורולה,10900,1598.0,2006,3,280000,7,02/2024,0,0,כסוף,0,0,100,ירושלים
2091,75870914,טסלה,מודל,174000,,2022,1,35000,2,02/2024,0,0,אפור,0,0,100,ירושלים
2092,78588073,מאזדה,3,96000,1998.0,2019,3,70000,7,01/2024,0,0,שחור,0,0,100,מבשרת ציון
2093,41063862,שברולט,ספארק,61000,1399.0,2020,2,32500,7,08/2023,0,3,שחור,0,0,100,ירושלים
2094,97163891,ניסאן,אקס,141900,1749.0,2020,1,71000,6,09/2023,0,3,לבן,0,0,100,ירושלים
2095,63519692,טויוטה,יאריס,86000,1497.0,2020,1,72000,7,05/2023,0,3,לבן,0,0,100,ירושלים
2096,97289954,ג'ילי,-,158500,,2023,1,3000,2,01/2024,0,3,לבן,0,0,100,בית שמש
2097,79267314,יונדאי,אלנטרה,140000,1580.0,2022,2,9880,7,01/2024,0,1,שחור,0,0,100,בית שמש
2098,54461370,טסלה,מודל,165000,,2021,1,48100,2,03/2024,0,1,שחור,0,0,100,ירושלים
2099,96393552,יונדאי,i30,84000,1353.0,2018,3,78000,7,05/2024,0,0,ברונזה,0,0,100,ירושלים
2100,92592930,פיג'ו,208,43000,1199.0,2018,2,91000,7,01/2024,0,1,אפור,0,0,100,ירושלים
2101,66383560,טויוטה,יאריס,18700,1298.0,2007,5,129000,7,01/2024,0,0,כחול,3,0,100,ירושלים
2102,71289927,פיג'ו,5008,160000,1499.0,2021,1,39000,6,08/2023,0,0,כחול,0,0,100,ירושלים
2103,86334165,ניסאן,קשקאי,135000,1332.0,2021,2,32500,7,02/2024,0,3,שחור,0,0,100,ירושלים
2104,54276230,טויוטה,אוולון,299000,2500.0,2022,1,24500,7,02/2024,0,3,שחור,0,0,100,ירושלים
2105,65338683,פיג'ו,3008,119000,1499.0,2019,1,71000,6,09/2023,0,3,כחול,0,0,100,ירושלים
2106,91118157,סוזוקי,גרנד,53000.0,1995.0,2008,4,340000,7,08/2023,0,0,אפור,0,0,100,ירושלים
2107,62082077,מאזדה,CX-5,137000.0,1998.0,2019,1,70000,7,03/2024,0,0,לבן,0,0,100,ירושלים
2108,77873155,פורד,אקספלורר,68000.0,3497.0,2012,3,243000,7,04/2023,0,0,שחור,0,0,100,ירושלים
2109,93750087,טויוטה,קורולה,60000.0,1598.0,2013,1,146000,7,11/2023,0,0,כסוף,0,0,100,מבשרת ציון
2110,48780350,פולקסווגן,פולו,32000.0,1197.0,2010,2,190750,7,10/2023,0,0,כתום,0,0,100,מוצא עילית
2111,81806979,טויוטה,סיינה,65000.0,3510.0,2008,2,170000,7,10/2023,0,0,כסוף,0,0,100,בית שמש
2112,45945581,ניסאן,קשקאי,88940.0,1197.0,2017,1,29000,7,08/2023,0,0,אפור,0,0,100,מעלה אדומים
2113,64749783,קיה,פיקנטו,41000.0,1248.0,2014,2,92000,7,02/2024,0,0,כחול,0,0,100,מעלה אדומים
2114,43857720,רנו,קליאו,40000.0,1197.0,2015,3,105000,7,03/2024,0,0,צהוב,0,0,100,ירושלים
2115,86784434,ניסאן,אקס,140000.0,1749.0,2020,2,95000,6,01/2024,0,0,שחור,0,0,100,ירושלים
2116,43406578,ניסאן,קשקאי,,1997.0,2011,3,106000,7,12/2023,0,0,שחור,0,0,100,ירושלים
2117,69724735,סקודה,קודיאק,148000.0,1968.0,2017,1,118000,6,11/2023,0,0,שחור,0,0,100,ירושלים
2118,63991978,מיצובישי,אאוטלנדר,85000.0,1998.0,2016,2,155000,7,08/2023,0,1,כחול,0,0,100,ירושלים
2119,92887933,אאודי,Q5,159900.0,1968.0,2017,1,160000,6,08/2023,0,1,לבן,0,0,100,בית שמש
2120,67531869,טויוטה,לנד,261000.0,2755.0,2016,2,140000,6,02/2023,0,0,לבן,0,0,100,ירושלים
2121,72948634,סובארו,B9,62000.0,3630.0,2011,3,210000,7,03/2024,6,0,לבן,0,0,100,ירושלים
2122,42413717,מרצדס,ML,,2987.0,2015,1,270000,6,08/2023,0,0,לבן,0,0,100,ירושלים
2123,92043215,סקודה,אניאק,197000.0,,2022,1,13500,2,06/2023,0,0,אפור,0,0,100,ירושלים
2124,87230287,מיצובישי,אאוטלנדר,120000,1998,2019,1,142000,7,07/2023,1,,כסוף,0.0,0,100,בית שמש
2125,98825967,יונדאי,טוסון,101500,1999,2018,1,61000,7,10/2023,0,,אפור,0.0,0,100,ירושלים
2126,48981100,שברולט,טראוורס,239000,3564,2021,1,39500,7,06/2023,0,,שחור,0.0,0,100,ירושלים
2127,43348146,אאודי,Q7,326000,2967,2018,1,55000,1,05/2023,0,,כסוף,0.0,0,100,ירושלים
2128,65765189,פורד,אקספלורר,90000,3497,2012,2,170000,7,03/2024,0,0.0,לבן,0.0,0,100,ירושלים
2129,99350995,שברולט,קפטיבה,75000,1956,2017,2,130000,6,05/2023,0,0.0,שחור,0.0,0,100,מוצא עילית
2130,73274503,שברולט,טראוורס,49000,3564,2010,2,157000,7,03/2024,0,0.0,כחול,0.0,0,100,ירושלים
2131,84182035,אאודי,Q3,59000,1984,2012,5,158000,7,02/2024,0,0.0,לבן,0.0,0,100,ירושלים
2132,54551563,לנד,רובר,150000,2993,2009,3,470000,6,11/2023,0,0.0,כחול,0.0,0,100,צור הדסה
2133,93517328,דאצ'יה,דאסטר,124000,1461,2021,1,63000,6,02/2024,0,0.0,זהב,,0,100,רמת רזיאל
2134,71906501,מיצובישי,אאוטלנדר,80000,1998,2015,2,155000,7,02/2024,0,2.0,שחור,0.0,0,100,ירושלים
2135,94819365,פולקסווגן,T-Cross,118000,999,2022,1,11000,7,01/2024,0,2.0,אפור,0.0,0,100,ירושלים
2136,91770232,קיה,ספורטז',88000,1598,2019,2,136000,6,04/2023,0,1.0,לבן,0.0,0,100,ירושלים
2137,41716215,יונדאי,טוסון,90000,1999,2018,2,103000,7,03/2024,0,2.0,אפור,0.0,0,100,ירושלים
2138,58444961,טויוטה,לנד,480000,2755,2023,1,4000,6,01/2024,0,2.0,כסוף,0.0,0,100,ירושלים
2139,62762718,ב.מ.וו,X6,110000,2993,2011,3,210000,6,06/2023,0,0.0,שחור,0.0,0,100,ירושלים
2140,54983191,מיצובישי,אאוטלנדר,96000,1998,2016,2,170000,7,01/2024,0,1.0,אפור,0.0,0,100,ירושלים
2141,65655313,מאזדה,CX-5,140000,1998,2019,3,120000,7,04/2023,0,0.0,שחור,0.0,0,100,ירושלים
2142,97715336,סקודה,קודיאק,140000,1968,2018,2,118000,6,01/2024,0,0,אפור,0.0,0,100,ירושלים
2143,58451981,קופרה,פורמנטור,229000,1984,2021,1,21000,7,06/2023,0,0,כסוף,0.0,0,100,ירושלים
2144,58126162,לקסוס,RX450H,308000,3456,2021,2,23000,7,07/2023,0,0,שחור,0.0,0,100,ירושלים
2145,48392553,מאזדה,CX-5,95000,1998,2017,1,78900,7,06/2023,0,0,שחור,0.0,0,100,ירושלים
2146,85691249,ניסאן,אקס,125000,1749,2020,2,60000,6,07/2023,0,9,שחור,0.0,0,100,ירושלים
2147,82597002,ג'יפ,/,67000,3700,2008,6,138000,7,07/2023,0,0,כחול,0.0,0,100,מבשרת ציון
2148,98797754,שברולט,טראוורס,86500,3564,2015,3,149000,7,02/2024,0,0,כסף,0.0,0,100,ירושלים
2149,47434465,וולוו,XC40,165000,1969,2019,1,35000,7,09/2023,0,0,אפור,0.0,0,100,ירושלים
2150,59679894,פולקסווגן,טוארג,35000,2967,2008,4,300000,6,01/2024,0,0,שחור,0.0,0,100,ירושלים
2151,68605059,ב.מ.וו,X3,235000,1998,2021,1,69000,7,01/2024,0,0,שחור,0.0,0,100,צור הדסה
2152,67258335,ב.מ.וו,X1,220000,1499,2022,1,10000,7,03/2024,0,0,שחור,0.0,0,100,ירושלים
2153,78864983,ניסאן,קשקאי,29800,1598,2013,3,174000,7,08/2023,0,0,שחור,,0,100,ירושלים
2154,62377561,טויוטה,RAV4,40000,1987,2010,3,280000,7,10/2023,0,0,כסוף,0.0,0,100,מעלה אדומים
2155,89346392,טויוטה,לנד,263500,2755,2019,1,64000,6,01/2024,0,0,לבן,0.0,0,100,ירושלים
2156,84580225,מיצובישי,אאוטלנדר,138000,1998,2019,1,45300,7,04/2023,0,0,לבן,0.0,0,100,ירושלים
2157,58790427,מיצובישי,אאוטלנדר,80000,1998,2015,1,174000,7,06/2023,0,0,אדום,0.0,0,100,ירושלים
2158,67787540,סקודה,קארוק,125000,1498,2020,1,72000,7,03/2024,0,0,אפור,0.0,0,100,ירושלים
2159,98732647,מאזדה,CX-5,79000,1998,2016,4,134000,7,08/2023,0,0,אפור,0.0,0,100,בית שמש
